,name,price,region,distillery,bottler,age,ABV,chill_filter,cask_strength,maturation_bourbon,maturation_brandy,maturation_marsala,maturation_oak,maturation_port,maturation_red wine,maturation_rum,maturation_rye,maturation_sauternes,maturation_sherry,maturation_white wine,maturation_wine,token_unified
7449,The Macallan 12 Year Old Fine Oak,,Speyside Whisky,The Macallan,The Macallan,12.0,40.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['good', 'sherry', 'malt', 'rich', 'sweet', 'plump_raisin', 'orange_peel', 'warm', 'oak', 'core', 'nectarines', 'almond', 'vanilla', 'toffee', 'oak', 'golden', 'malt', 'good', 'balance', 'sweet', 'opening', 'long', 'vanilla', 'sultana']"
7450,Glen Moray 22 Year Old 1995 (cask 7785) (Adelphi),147.51,Speyside Whisky,Glen Moray,Adelphi,22.0,53.2,,True,,,,,,,,,,,,,"['salted_butter', 'floral', 'barley', 'soft', 'oak', 'hearty_helping', 'maple_syrup', 'caramelised', 'pecan', 'malt', 'white_pepper', 'sharp', 'citrus', 'stick', 'finish']"
7451,Pulteney 19 Year Old 1998 (cask 18/049) - Connoisseurs Choice (Gordon & MacPhail),150.83,Highland Whisky,Pulteney,Pulteney,19.0,57.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['light', 'sweet', 'cereal', 'fresh', 'peach', 'delicate', 'rounded', 'element', 'thick', 'honey', 'meat', 'salt', 'brine', 'cantaloupe', 'exotic', 'fruit', 'banana', 'lead', 'black_pepper', 'bitter', 'herb', 'citrus', 'underneath', 'stick', 'apricot_jam', 'vanilla_pod']"
7452,Mortlach 12 Year Old 2006 (cask 12579) - Old Particular (Douglas Laing),75.26,Speyside Whisky,Mortlach,Douglas Laing,12.0,48.4,,,,,,,,,,,,,,,"['filo', 'pastry', 'maple_syrup', 'peppercorn', 'baking_spice', 'honeyed', 'malt', 'nutmeg', 'malt', 'chocolate', 'subtly', 'meat', 'toffee', 'lemon']"
7453,BenRiach 25 Year Old Authenticus Peated,257.98,Speyside Whisky,BenRiach,BenRiach,25.0,46.0,,,,,,,,,,,,,,,"['fruit', 'rich', 'explosion', 'peat_smoke', 'herb', 'fresh', 'provence', 'basil', 'pepper', 'cedar_wood', 'honey', 'blossom', 'tropical_fruit', 'tang', 'peat', 'pineapple', 'verbena', 'oil', 'smoke', 'malt', 'good_length', 'fruit', 'rounded']"
7454,Bruichladdich 13 Year Old 2003 - Single Cask (Master of Malt),91.68,Islay Whisky,Bruichladdich,Master of Malt,13.0,60.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['orange', 'fruit', 'overripe', 'peach', 'thing', 'juicy', 'pepper', 'move', 'mid', 'herbaceous_undertone', 'oyster', 'meat', 'iodine', 'ash', 'smoke', 'thing', 'cinder_toffee', 'jamaican_ginger', 'cake', 'cinnamon', 'polished', 'hardwood', 'floral', 'honey', 'green_apple', 'stone_fruit', 'underneath', 'smoke', 'cold', 'black_tea', 'black', 'olive', 'stem_ginger']"
7455,Auchroisk 7 Year Old 2010 - Single Cask (Master of Malt),79.06,Speyside Whisky,Auchroisk,Master of Malt,7.0,61.3,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['sweet', 'fruit', 'orange', 'red', 'cherry', 'fiery', 'pepper', 'lot', 'power', 'new', 'character', 'clearly', 'fruit', 'number', 'raspberry', 'strawberry', 'layer', 'toffee', 'pepper', 'fruit', 'quickly']"
7456,Laphroaig 14 Year Old 2004 - Single Cask (Master of Malt),159.32,Islay Whisky,Laphroaig,Master of Malt,14.0,51.7,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['sweet', 'milky_coffee', 'pear_drop', 'soon', 'robust', 'peat', 'roasted', 'fruit', 'bbq', 'smoke', 'charred_oak', 'slowly', 'way', 'floral', 'malt', 'toasted_brioche', 'charcoal', 'pumpkin', 'spice']"
7457,Kilkerran Heavily Peated (Batch 1),45.8,Campbeltown Whisky,Kilkerran,Kilkerran,,59.3,,,,,,,,,,,,,,,"['orchard_fruit', 'citrus', 'green_olive', 'biscuit_dough', 'salted_butter', 'cinnamon', 'sweetie', 'cooked', 'apple', 'campfire', 'ember', 'whiff', 'oat', 'cake', 'meaty_malt', 'honey', 'peat', 'smoke', 'dr']"
7458,Bowmore 16 Year Old 1990 Sherry Matured,,Islay Whisky,Bowmore,Bowmore,16.0,53.8,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['perfume', 'fruit', 'sherry', 'mochaccino', 'floral', 'peat', 'dry', 'sherry', 'wood', 'espresso', 'dry', 'hay', 'phenol', 'bitumen', 'dr', 'coffee', 'faint', 'sherry']"
7459,Caol Ila 15 Year Old 2000 Unpeated (Special Release 2016),103.14,Islay Whisky,Caol Ila,Caol Ila,15.0,61.5,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['warming', 'hedgerow', 'fruit', 'cream', 'milk', 'bottle', 'sweet', 'subtle', 'citrus', 'butterscotch', 'milk_chocolate', 'soft', 'oak', 'clean', 'finish']"
7460,Benrinnes 15 Year Old 2001 (cask 304709) - The Single Cask,74.48,Speyside Whisky,Benrinnes,The Single Cask,15.0,50.0,,,,,,,,,,,,,,,"['oatcakes', 'caramel', 'apple', 'blossom', 'almond', 'cookie_dough', 'coconut', 'floral', 'malt', 'sharp', 'apple', 'rich', 'vanilla', 'walnut']"
7461,The Glenlivet 16 Year Old Tollafraick - Single Cask Edition,474.81,Speyside Whisky,The Glenlivet,The Glenlivet,16.0,57.2,,,,,,,,,,,,,,,"['chocolate', 'soon', 'juicy', 'fruit', 'element', 'sherried_peel', 'toasted', 'malt', 'vanilla', 'barley', 'sugar', 'mint_leaf']"
7462,Port Charlotte 2007 CC:01,91.68,Islay Whisky,Bruichladdich,Bruichladdich,,57.8,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['toasted', 'almond', 'meaty_malt', 'smoky_bacon', 'spice', 'zest', 'orange', 'fresh', 'red', 'apple', 'oak', 'sweet', 'vine_peach', 'juicy', 'plum', 'vanilla', 'leather', 'furniture', 'lemon_meringue']"
7463,Laphroaig 10 Year Old Cask Strength - Batch 003 Jan 11,,Islay Whisky,Laphroaig,Laphroaig,10.0,55.3,,True,,,,,,,,,,,,,"['robust', 'muscular', 'real', 'brute', 'kind', 'lump', 'coal', 'beauty', 'sweet', 'toffee', 'motor', 'oil', 'ground', 'ginger', 'time', 'cordite', 'crisp', 'air', 'winter', 'morning', 'cold', 'wood_ash', 'buttered', 'granary_toast', 'honey', 'evocative', 'scent', 'way', 'peach', 'cream', 'lapsang_souchong', 'allspice', 'good_length', 'ember', 'fire', 'vanilla', 'charred', 'bourbon', 'barrel', 'toffee', 'apple', 'firework', 'display']"
7464,Jura 21 Year Old 1998 (cask 2146) (Adelphi),213.21,Island Whisky,Jura,Adelphi,21.0,54.2,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['floral', 'honey', 'fruit', 'panettone', 'clove', 'orange', 'rubber', 'ground_almond', 'rich', 'fruit', 'milk_chocolate', 'cream', 'porridge', 'herb', 'green', 'finish']"
7465,Bowmore 14 Year Old 2002 (casks 815801-815810) - Chieftain's (Ian Macleod),,Islay Whisky,Bowmore,Ian Macleod,14.0,46.0,,,,,,,,,,,,,,,"['smoke', 'bit', 'firewood', 'sea_breeze', 'sweet', 'orchard_fruit', 'green_apple', 'pear', 'orange', 'blossom', 'light', 'salt', 'black', 'liquorice', 'like', 'nordic', 'country', 'dark_chocolate', 'butter', 'vanilla']"
7466,Bladnoch 28 Year Old 1990 - North Star Spirits,178.81,Lowland Whisky,Bladnoch,North Star Spirits,28.0,51.2,,True,,,,,,,,,,,,,"['pear', 'herb', 'enjoyably', 'earth', 'complex', 'tomato_stem', 'forest_floor', 'scoop', 'chocolate', 'chip_cookie', 'dough', 'mint', 'chocolate', 'good', 'brand', 'caraway']"
7467,Laphroaig Cairdeas Port Wood Edition (2013),,Islay Whisky,Laphroaig,Laphroaig,,51.3,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['blackcurrant', 'sweet', 'marmalade', 'savoury', 'pepper', 'wisp', 'laphroaig', 'smoke', 'blood_orange', 'grapefruit', 'raspberry', 'bush', 'pot', 'pourri', 'clotted', 'cream', 'lemon_zest', 'fruit', 'drying']"
7468,Teaninich 18 Year Old 1999 (cask 14770) - Old Malt Cask (Hunter Laing),85.94,Highland Whisky,Teaninich,Hunter Laing,18.0,50.0,,,,,,,,,,,,,,,"['resinous', 'oak', 'brown_sugar', 'light', 'whiff', 'smoke', 'apple', 'pie', 'melon', 'floral', 'vanilla', 'stewed', 'plum', 'pear']"
7469,Glenburgie 8 Year Old 2007 (outturn: 320 bottles) - Hepburn's Choice (Langside),44.84,Speyside Whisky,Glenburgie,Langside Distillers,8.0,46.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['banana', 'mint', 'squeeze', 'lemon', 'oat_biscuit', 'pinch', 'black_pepper', 'barley', 'forward', 'strawberry', 'fruit', 'background', 'brown_sugar', 'nutmeg', 'apricot', 'pastry']"
7470,Glen Grant 20 Year Old 1997 (cask 93321) - Chieftain's (Ian Macleod),97.8,Speyside Whisky,Glen Grant,Ian Macleod,20.0,46.0,False,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"['delicate', 'tropical_fruit', 'oak', 'layer', 'golden_syrup', 'lead', 'white_grape', 'cinnamon_roll', 'aroma', 'floral', 'malt', 'earth', 'spice', 'depth', 'orange_peel', 'vanilla', 'salted_butter', 'dr', 'barley', 'honey']"
7471,Glenturret 14 Year Old 2001 - Highland Laird (Bartels Whisky),82.16,Highland Whisky,Glenturret,Highland Laird,14.0,54.0,,,,,,,,,,,,,,,"['lot', 'barley', 'fruit', 'ginger', 'strawberry', 'blueberry', 'clove', 'cream', 'support', 'fruit_salad', 'cereal']"
7472,'Nice 'n Peaty' 10 Year Old 2006 (bottled 2016) - Hepburn's Choice (Langside),56.76,Scotch Whisky,Langside,Langside Distillers,10.0,46.0,,,,,,,,,,,,,,,"['apple', 'barley', 'sugar', 'vanilla', 'custard', 'toast', 'oak', 'smoke', 'hazelnut', 'lemon', 'rind', 'sweet', 'peat', 'toffee_penny', 'charred', 'oil', 'oak', 'peppermint', 'tcp', 'pear_drop']"
7473,Aultmore 20 Year Old - Batch 8 (That Boutique-y Whisky Company),80.2,Speyside Whisky,Aultmore,That Boutique-y Whisky Company,20.0,52.1,,,,,,,,,,,,,,,"['earth', 'barley', 'hazelnut', 'wave', 'honeydew_melon', 'pineapple', 'tropical_fruit', 'rum', 'flaky_pastry', 'tobacco', 'caramelised', 'biscuit', 'kick', 'oak']"
7474,Glenfarclas 1994 (cask 4319) Family Cask Spring 2015 Release,290.66,Speyside Whisky,Glenfarclas,Glenfarclas,,56.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['gentle', 'tannin', 'mixed_peel', 'winter_spice', 'cream', 'rum', 'slightly', 'tropical', 'long', 'gently', 'subtle', 'fruit']"
7475,Inverleven 1985 (bottled 2018) - Private Collection (Gordon & MacPhail),1140.86,Lowland Whisky,Inverleven,Gordon & MacPhail,,57.4,,,,,,,,,,,,,,,"['cream', 'mouth_coating', 'white_pepper', 'sweet', 'flambéed', 'banana', 'madagascan', 'vanilla_pod', 'toffee', 'subtle', 'undertone', 'toasted', 'malt', 'fore', 'cocoa', 'charred_oak', 'edge', 'intense', 'tropical_fruit', 'aroma', 'pineapple', 'honeydew_melon', 'coconut', 'cream', 'burst', 'sharp', 'sweet', 'lime', 'sweet', 'cream', 'vanilla', 'ice_cream', 'red', 'apple', 'apricot_jam', 'white', 'chocolate', 'overripe', 'cherry', 'almond', 'marzipan', 'gorse', 'long', 'charred', 'oak', 'finish', 'subtle', 'floral', 'edge']"
7476,Glen Keith 29 Year Old 1988 (cask 26695) - Celebration of the Cask (Càrn Mòr),263.72,Speyside Whisky,Glen Keith,Carn Mor,29.0,42.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['oak', 'warmth', 'coffee', 'croissant', 'cinnamon', 'nutmeg', 'custard', 'tart', 'lavender', 'elegant', 'sharp_green', 'apple', 'balance', 'salted_caramel', 'nutmeg']"
7477,Fettercairn 8 Year Old 2008 - Hepburn's Choice (Langside),45.8,Highland Whisky,Fettercairn,Langside Distillers,8.0,46.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['sherry', 'sweet', 'shape', 'almond', 'support', 'greengage', 'honeydew_melon', 'oats', 'liquorice', 'walnut', 'black_pepper', 'green_olive']"
7478,Macduff 20 Year Old 1997 (cask 14414) - The Old Malt Cask (Hunter Laing),91.68,Highland Whisky,Macduff,Hunter Laing,20.0,50.0,,,,,,,,,,,,,,,"['oat', 'y', 'biscuit', 'raspberry', 'fresh', 'cream', 'black_pepper', 'mixture', 'orchard_fruit', 'waft', 'clementine', 'apple', 'savour', 'malt', 'toffee', 'chocolate', 'chip', 'orange_oil']"
7479,Glen Grant 22 Year Old 1995 (casks 88213 & 88214) - Cask Strength Collection (Signatory),106.58,Speyside Whisky,Glen Grant,Signatory,22.0,50.8,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['white', 'chocolate', 'rye_bread', 'pear', 'peach', 'orange_peel', 'vanilla', 'salted_butter', 'walnut', 'quince', 'tart', 'grape', 'oak', 'layer', 'golden_syrup']"
7480,Williamson 7 Year Old 2010 - Strictly Limited (Càrn Mòr),49.24,Islay Whisky,Laphroaig,Carn Mor,7.0,46.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['chocolate', 'biscuit', 'strong', 'peat_smoke', 'mint', 'juxtaposition', 'tcp', 'treacle', 'match', 'underneath', 'salted', 'peanut', 'peanut_brittle']"
7481,Glen Keith 19 Year Old 1995 - Single Cask (Master of Malt),,Speyside Whisky,Glen Keith,Master of Malt,19.0,56.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['juicy', 'barley', 'wine', 'fragrant', 'honeyed', 'orchard_fruit', 'nectarine', 'melba', 'toast', 'ginger', 'fluffy', 'scotch', 'pancake', 'rich', 'golden_syrup', 'plenty', 'fresh', 'barley', 'lemon', 'sweetie', 'juicy', 'peach', 'green_apple', 'cinnamon', 'beauty']"
7482,Caol Ila 9 Year Old 2008 - Young Rebels Collection No.6 (Hidden Spirits),98.56,Islay Whisky,Caol Ila,Hidden Spirits,9.0,52.0,,,,,,,,,,,,,,,"['citrus', 'earth', 'vanilla_pod', 'sea_salt', 'background', 'salted', 'peanut', 'peat', 'lemon_zest', 'freshly', 'cedar', 'medium_length', 'finish']"
7483,Miltonduff 36 Year Old 1981 - North Star Spirits,250.17,Speyside Whisky,Miltonduff,North Star Spirits,36.0,53.7,,True,,,,,,,,,,,,,"['tropical_fruit', 'think', 'mango', 'lychee', 'good_helping', 'cinnamon', 'pink_peppercorn', 'depth', 'oil', 'malt', 'orange_peel', 'flint', 'red', 'apple', 'honeyed', 'malt', 'lager', 'bitter']"
7484,Balblair 2013 (bottled 2018) (cask 18004) - Malts Of Scotland,72.18,Highland Whisky,Balblair,Malts of Scotland,4.0,57.2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['juicy', 'raisin', 'cherry', 'layer', 'milk_chocolate', 'good_kick', 'cinnamon', 'green_apple', 'thick', 'sherry', 'young', 'malt', 'intense', 'rush', 'zest', 'sherry', 'peel']"
7485,Benrinnes 1996 - Managers Choice,,Speyside Whisky,Benrinnes,Benrinnes,12.0,59.3,False,True,,,,,,,,,,,,,"['tropical_fruit', 'plenty', 'apple', 'pineapple', 'tongue', 'coconut', 'milk', 'sweet', 'gripping', 'oak', 'allspice', 'nutmeg', 'fruit', 'sweet', 'fresh', 'apple', 'blossom', 'vanilla', 'cream', 'chamomile', 'rose_petal', 'jelly', 'oil', 'light', 'good', 'medium_length', 'finish', 'cinnamon', 'lemon', 'drizzle', 'cake']"
7486,Tormore 21 Year Old 1995 (cask TM96VG) - The Single Cask,139.57,Speyside Whisky,Tormore,The Single Cask,21.0,46.8,,,,,,,,,,,,,,,"['elegant', 'light', 'lemon', 'peel', 'honeyed_cereal', 'coffee', 'big', 'waft', 'orange', 'hibiscus', 'malted_barley', 'plum', 'runny', 'caramel', 'barley', 'sugar', 'cedar', 'beeswax']"
7487,GlenDronach 1994 (bottled 2018) (cask 18011) -  Malts of Scotland,315.43,Highland Whisky,GlenDronach,Malts of Scotland,,50.2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['core', 'earth', 'vanilla', 'milk_chocolate', 'ground', 'clove', 'molasses', 'dark', 'rum', 'fruit', 'christmas_cake', 'red_wine', 'brown_sugar', 'red_wine', 'stem_ginger', 'cigar_box']"
7488,Dailuaine 12 Year Old 2005 (cask 12429) - Old Particular (Douglas Laing),80.2,Speyside Whisky,Dailuaine,Douglas Laing,12.0,48.4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['continued', 'warming', 'spice', 'focus', 'clove', 'cinnamon', 'malt', 'brown_sugar', 'treacle', 'plenty', 'spice', 'fruit', 'cake', 'lot', 'ginger', 'dough']"
7489,Bowmore 19 Year Old,,Islay Whisky,Bowmore,Bowmore,19.0,48.9,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['white', 'chocolate', 'dry', 'smoke', 'sea_salt', 'orange_peel', 'bit', 'old', 'port', 'rich', 'candied_ginger', 'caramel', 'fresh', 'strawberry', 'blueberry_muffin', 'soft', 'cedar', 'blackcurrant', 'sea_spray', 'thyme']"
7490,Imperial 21 Year Old 1997 (cask 2472) - The Single Malts of Scotland,149.05,Speyside Whisky,Imperial,The Single Malts of Scotland,21.0,50.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['stewed', 'orchard_fruit', 'good_helping', 'cinnamon', 'nutmeg', 'dryer', 'fresh', 'barley', 'later', 'greengage', 'vanilla_pod', 'turkish_delight', 'slightly', 'savoury', 'finish', 'thyme', 'pepper', 'coriander']"
7491,Bunnahabhain 12 Year Old 2005 (cask 12545) - Old Particular (Douglas Laing),64.16,Islay Whisky,Bunnahabhain,Douglas Laing,12.0,48.4,,,,,,,,,,,,,,,"['orange', 'sweetie', 'rock_pool', 'crunchy_brown', 'sugar', 'pepper', 'malt', 'caramel', 'plus', 'golden', 'hay', 'cloudy', 'lemonade', 'driftwood']"
7492,Clynelish 21 Year Old 1996 (cask 8805) - Celebration of the Cask (Càrn Mòr),,Highland Whisky,Clynelish,Carn Mor,21.0,51.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['stem_ginger', 'raisin', 'milk', 'bottle', 'sweetie', 'blackberry', 'salted_caramel', 'oats', 'fragrant', 'barley', 'cut_grass', 'tobacco', 'molasse', 'petrichor', 'fruit', 'sweet']"
7493,Glen Grant 25 Year Old 1992 (cask 130829) - Celebration Of The Cask (Càrn Mòr),149.0,Speyside Whisky,Glen Grant,Carn Mor,25.0,48.2,,,,,,,,,,,,,,,"['cream', 'vanilla', 'milky_coffee', 'ripe', 'apricot', 'black_pepper', 'caraway', 'almond', 'pastry', 'gooseberry', 'marmalade', 'light', 'meaty_malt', 'apple', 'blackcurrant', 'sweet']"
7494,Edradour 10 Year Old 2008 (cask 164) - Straight From The Cask,66.08,Highland Whisky,Edradour,Edradour,10.0,58.9,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['waxy_orange', 'raisin', 'menthol', 'savoury', 'barley', 'black_pepper', 'punch', 'cherry', 'cinnamon', 'vanilla', 'cedar', 'pepper', 'plenty', 'sherry']"
7495,Ballechin 14 Year Old 2004 (cask 7) - Straight From The Cask,73.45,Highland Whisky,Edradour,Edradour,14.0,51.9,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['red_berry', 'wine_cask', 'lead', 'chocolate', 'way', 'richly', 'generous', 'waft', 'coastal', 'smoke', 'blackcurrant', 'sweet', 'cardamom', 'cinnamon', 'toasted', 'oak']"
7496,Highland Park 8 Year Old 1992 (Murray McDavid),121.88,Island Whisky,Highland Park,Murray McDavid,8.0,40.8,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['juicy', 'apple', 'smoke', 'spark', 'tropical_fruit', 'leather', 'furniture', 'slight', 'smoke', 'lemon', 'peel', 'mint', 'white_pepper', 'oat', 'biscuit']"
7497,Longmorn 21 Year Old 1992 (cask 10427) - Old Malt Cask (Hunter Laing),94.68,Speyside Whisky,Longmorn,Hunter Laing,21.0,50.0,,,,,,,,,,,,,,,"['apple', 'pear', 'blackcurrant', 'walnut', 'anise', 'barley', 'sugar', 'honey', 'laden', 'porridge', 'hay', 'black_pepper', 'green_apple', 'brown_sugar', 'chocolate', 'honeycomb']"
7498,The Macallan Aera,,Speyside Whisky,The Macallan,The Macallan,,40.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['chocolate', 'fruit', 'rich', 'smooth', 'honey', 'sweet', 'citrus', 'burst', 'rounded', 'balanced', 'vanilla', 'fruit', 'orange_peel', 'sweet', 'citrus', 'medium', 'long', 'vanilla', 'gentle', 'warmth']"
7499,Imperial 27 Year Old 1989 (cask 2892) - Celebration of the Cask (Càrn Mòr),,Speyside Whisky,Imperial,Carn Mor,27.0,43.9,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['butter', 'scone', 'blackberry_jam', 'nontraditional', 'choice', 'jam', 'scone', 'delicious', 'vanilla', 'y', 'oak', 'vine_peach', 'barley', 'golden_syrup', 'poached_pear', 'subtly', 'finish']"
7500,The Glenlivet 16 Year Old Gallow - Single Cask Edition,268.91,Speyside Whisky,The Glenlivet,The Glenlivet,16.0,51.8,,,,,,,,,,,,,,,"['jaffa', 'cake', 'biscotti', 'fragrant', 'malt', 'soft', 'fruit', 'citrus', 'orchard_fruit', 'orange', 'blossom', 'spice', 'zest', 'floral', 'aperitif', 'style']"
7501,Dailuaine 19 Year Old 1998 - Connoisseurs Choice (Gordon & MacPhail),103.14,Speyside Whisky,Dailuaine,Gordon & MacPhail,19.0,46.0,,,,,,,,,,,,,,,"['pear_skin', 'sponge', 'finger', 'peppercorn', 'anise', 'popcorn', 'honey', 'mango', 'green_apple', 'lemon', 'splash', 'tropical_fruit', 'sweet', 'long', 'finish']"
7502,Glenrothes 10 Year Old (That Boutique-y Whisky Company),,Speyside Whisky,Glenrothes,That Boutique-y Whisky Company,10.0,45.8,,,,,,,,,,,,,,,"['sweet', 'fruit', 'worn', 'leather', 'oak', 'particularly', 'pleasant', 'mouthfeel', 'oomph', 'big', 'sherry_influence', 'sherry', 'oak', 'brandy_butter', 'milk', 'stout', 'stick', 'fig', 'sweet', 'sherry', 'oak']"
7503,Whisky Galore 7 Year Old,31.27,Other Scotch Whisky,Whisky Galore,Whisky Galore,7.0,40.0,,,,,,,,,,,,,,,"['rounded', 'soft', 'floral', 'toffee', 'barley', 'malt', 'smoke', 'cream', 'malt', 'aromatic', 'soft', 'spice', 'barley', 'oak', 'short', 'medium', 'finish', 'sweet']"
7504,Miltonduff 20 Year Old 1997 (cask 9179) - Cask Strength (Gordon & MacPhail),85.94,Speyside Whisky,Miltonduff,Gordon & MacPhail,20.0,58.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['prune', 'cherry', 'body', 'barley', 'cinnamon', 'maple', 'pancake', 'nutty', 'malt', 'mocha', 'rum_raisin', 'ice_cream', 'pineapple', 'underneath', 'bittersweet', 'dark_chocolate']"
7505,Miltonduff 8 Year Old 2009 - Strictly Limited (Càrn Mòr),46.15,Speyside Whisky,Miltonduff,Carn Mor,8.0,46.0,False,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['oil', 'golden_syrup', 'milk_chocolate', 'vanilla', 'nutty', 'element', 'baking_spice', 'toast', 'oak', 'honey', 'orchard_fruit', 'sweet', 'cereal', 'prickle', 'clove', 'subtly', 'fruit']"
7506,Clynelish 27 Year Old 1990 (cask 13155) - Dun Bheagan (Ian Macleod),,Highland Whisky,Clynelish,Ian Macleod,27.0,49.5,,,,,,,,,,,,,,,"['slightly', 'coastal', 'sherry', 'fruit', 'thick', 'caramel', 'savoury', 'pecan', 'pie', 'chocolate', 'sauce', 'salted_butter', 'brown_bread', 'waxy_peel', 'juicy', 'raisin']"
7507,Glenlossie 21 Year Old 1997 (cask 1144) - Cask Strength Collection (Signatory),103.14,Speyside Whisky,Glenlossie,Signatory,21.0,55.1,,,,,,,,,,,,,,,"['caramel', 'caraway', 'light', 'cigar_box', 'earth', 'apricot', 'thick', 'honey', 'underlying', 'charred_oak', 'savour', 'edge', 'malt_loaf', 'almond', 'spearmint', 'leaf']"
7508,GlenAllachie 10 Year Old 2008 (cask 586) - Single Cask,92.82,Speyside Whisky,GlenAllachie,GlenAllachie,10.0,57.4,,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['lot', 'toffee', 'fruit', 'apricot_jam', 'cinnamon', 'swirl', 'honey', 'tinned', 'pineapple', 'fruit', 'syrup', 'apple_skin', 'mint', 'tea', 'honeyed', 'baking_spice', 'candy', 'orange', 'orange_blossom', 'floral', 'honey']"
7509,Port Ellen 34 Year Old 1982 (cask 11481) - Xtra Old Particular (Douglas Laing),,Islay Whisky,Port Ellen,Douglas Laing,34.0,48.5,False,,,,,,,,,,,,,,"['opulent', 'raspberry', 'almond', 'torte', 'toffee_penny', 'charred', 'pineapple', 'vary', 'lingering', 'ember', 'oil', 'barley', 'rich', 'mulch', 'earth', 'oak', 'earthy_peat', 'thick', 'blackberry_jam', 'orange_peel', 'black', 'wine_gum', 'complex', 'overwhelming', 'meat', 'pain_au', 'chocolat', 'fresh', 'leather', 'sweet', 'barley', 'toasted', 'brown_sugar', 'pound', 'cake', 'tobacco', 'ash', 'duty']"
7510,Dalmore 10 Year Old - Vintage 2007,82.5,Highland Whisky,Dalmore,Dalmore,10.0,46.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['oodle', 'maple_syrup', 'lemon_sherbet', 'cream', 'vanilla', 'cherry', 'sweet', 'sultana', 'prune', 'raisin', 'lemon_drizzle', 'cake', 'cream', 'caramel', 'oak', 'spice', 'pineapple', 'floral', 'honey', 'frangipane', 'gingerbread', 'hazelnuts', 'praline', 'treacle_tart']"
